time,obj,cube_scale,topk,seed,ee_index,ik_iters,ik_attempts,joint_force,descent_step,descend_clear,vel_close,pos_close,squeeze,fast,fast_scale,n_trials,success_count,success_rate
2025-11-15 18:56:35,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.001,0.025,0.4,1100.0,0.7,0,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq0.7_topk12_gen_cylinder_patched_pruned
2025-11-15 19:31:35,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.001,0.025,0.4,1100.0,0.7,0,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq0.7_topk12_gen_cylinder_patched_pruned
2025-11-15 20:49:01,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.001,0.03,0.55,1500.0,0.8,0,0.9,12,4,0.3333,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1500_sq0.8_topk12_gen_cylinder_patched_pruned
2025-11-15 20:57:29,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,1600.0,1.0,0,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1600_sq1.0_topk12_gen_cylinder_patched_pruned
2025-11-15 21:01:03,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.001,0.03,0.55,1500.0,0.8,0,0.9,12,4,0.3333,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1500_sq0.8_topk12_gen_cylinder_patched_pruned
2025-11-15 21:30:57,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.5,1800.0,1.2,0,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq1.2_topk12_gen_cylinder_patched_pruned
2025-11-15 22:47:30,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0008,0.03,0.5,1800.0,1.2,0,0.9,12,0,0.0,sphere_like,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq1.2_topk12_gen_cylinder_patched_pruned
2025-11-16 12:07:11,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0008,0.03,0.55,1800.0,1.2,0,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq1.2_topk12_gen_cylinder_patched_pruned
2025-11-16 12:12:18,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0008,0.03,0.55,1800.0,1.2,0,0.9,12,2,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq1.2_topk12_gen_cylinder_patched_pruned
2025-11-16 12:20:56,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0008,0.03,0.55,1800.0,1.2,0,0.9,12,7,0.5833,sphere_like,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq1.2_topk12_gen_cylinder_patched_pruned
2025-11-16 12:32:42,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,2000.0,1.5,0,0.9,12,5,0.4167,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 12:50:57,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,2000.0,1.5,0,0.9,12,5,0.4167,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 13:11:02,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,2000.0,1.5,0,0.9,12,5,0.4167,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 13:43:25,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,2000.0,1.5,0,0.9,12,2,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 14:33:21,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0007,0.03,0.55,2000.0,1.5,0,0.9,12,3,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 14:45:11,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0005,0.035,0.7,2400.0,1.8,0,0.9,12,1,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2400_sq1.8_topk12_gen_cylinder_patched_pruned
2025-11-16 15:10:21,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0006,0.032,0.65,2200.0,1.5,0,0.9,12,2,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2200_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 15:26:06,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0006,0.032,0.65,2200.0,1.5,0,0.9,12,1,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2200_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 15:58:05,grasp_6dof/assets/cylinder.urdf,0.08,12,1,11,400,5,900.0,0.0006,0.032,0.65,2200.0,1.5,0,0.9,12,4,0.3333,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2200_sq1.5_topk12_gen_cylinder_patched_pruned
2025-11-16 16:10:57,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.028,0.65,2000.0,1.5,0,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-16 18:03:53,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.028,0.65,2000.0,1.5,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-16 19:07:26,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.028,0.65,2000.0,1.5,0,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-16 19:42:48,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.028,0.65,2000.0,1.5,0,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2000_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-16 21:04:18,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.02,0.55,2200.0,1.5,0,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2200_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-17 09:42:16,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.02,0.55,2200.0,1.5,0,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2200_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-17 14:41:45,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.65,2400.0,1.2,0,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2400_sq1.2_topk24_gen_cylinder_patched_pruned
2025-11-17 16:11:25,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.65,2400.0,1.2,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2400_sq1.2_topk24_gen_cylinder_patched_pruned
2025-11-17 17:33:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.65,2400.0,1.2,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2400_sq1.2_topk24_gen_cylinder_patched_pruned
2025-11-17 18:11:14,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.018,0.9,2600.0,1.6,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2600_sq1.6_topk24_gen_cylinder_patched_pruned
2025-11-17 19:33:00,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.022,0.45,1800.0,0.9,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq0.9_topk24_gen_cylinder_patched_pruned
2025-11-17 19:44:59,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.022,0.45,1800.0,0.9,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq0.9_topk24_gen_cylinder_patched_pruned
2025-11-17 23:24:38,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.022,0.45,1800.0,0.9,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq0.9_topk24_gen_cylinder_patched_pruned
2025-11-17 23:26:31,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0007,0.022,0.45,1800.0,0.9,0,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1800_sq0.9_topk24_gen_cylinder_patched_pruned
2025-11-19 12:17:37,grasp_6dof/assets/cylinder.urdf,0.08,24,1,8,400,5,900.0,0.0005,0.017,0.7,2600.0,1.3,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2600_sq1.3_topk24_gen_cylinder_patched_pruned
2025-11-19 16:36:15,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.55,2400.0,1.2,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2400_sq1.2_topk24_gen_cylinder_patched_pruned
2025-11-19 16:54:03,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0005,0.022,0.7,2800.0,1.4,0,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2800_sq1.4_topk24_gen_cylinder_patched_pruned
2025-11-19 16:55:41,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.026,0.6,2600.0,1.1,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc2600_sq1.1_topk24_gen_cylinder_patched_pruned
2025-11-19 18:35:39,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.022,0.6,500.0,1.2,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc500_sq1.2_topk24_gen_cylinder_patched_pruned
2025-11-19 18:38:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0005,0.02,0.55,500.0,1.4,0,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc500_sq1.4_topk24_gen_cylinder_patched_pruned
2025-11-19 18:40:22,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.65,550.0,1.3,0,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc550_sq1.3_topk24_gen_cylinder_patched_pruned
2025-11-19 18:58:15,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0005,0.02,0.55,500.0,1.4,0,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc500_sq1.4_topk24_gen_cylinder_patched_pruned
2025-11-19 20:19:02,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.022,0.6,520.0,1.35,0,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc520_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-19 21:54:20,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.022,0.6,520.0,1.35,0,0.9,12,0,0.0,other,/mnt/data/gen_cylinder_patched_pruned.json,cylinder.urdf_pc520_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-19 22:26:13,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,0,0.9,12,0,0.0,other,/mnt/data/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-19 23:20:40,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-19 23:37:36,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 11:50:58,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,0,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 12:16:02,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,24,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 12:28:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 12:31:20,grasp_6dof/assets/cylinder.urdf,0.08,0,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,12,0,0.0,other,grasp_6dof/dataset/sample_grasps.json,cylinder.urdf_pc540_sq1.35_topk0_sample_grasps
2025-11-20 12:36:36,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 12:40:00,grasp_6dof/assets/cylinder.urdf,0.08,0,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,12,0,0.0,other,grasp_6dof/dataset/sample_grasps.json,cylinder.urdf_pc540_sq1.35_topk0_sample_grasps
2025-11-20 12:45:07,grasp_6dof/assets/cylinder.urdf,0.08,0,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,12,0,0.0,other,grasp_6dof/dataset/sample_grasps.json,cylinder.urdf_pc540_sq1.35_topk0_sample_grasps
2025-11-20 12:55:07,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc540_sq1.35_topk24_gen_cylinder_patched_pruned
2025-11-20 12:59:00,grasp_6dof/assets/cylinder.urdf,0.08,0,1,11,400,5,900.0,0.0006,0.024,0.6,540.0,1.35,1,0.9,12,0,0.0,other,grasp_6dof/dataset/sample_grasps.json,cylinder.urdf_pc540_sq1.35_topk0_sample_grasps
2025-11-20 13:07:11,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 13:13:47,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 14:50:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 15:55:23,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
